nome.visitor;nome.home;Date;Start..ET.;score_y;score_x;data2;home;link;visitor
Charlotte Hornets;Oklahoma City Thunder;Wed, Jan 20, 2016;8:00 PM;95;109;201601200;OKC;http://www.basketball-reference.com/boxscores/pbp/201601200OKC.html;CHO
Charlotte Hornets;Brooklyn Nets;Sun, Feb 21, 2016;6:00 PM;104;96;201602210;BRK;http://www.basketball-reference.com/boxscores/pbp/201602210BRK.html;CHO
Charlotte Hornets;Miami Heat;Wed, Oct 28, 2015;7:30 PM;94;104;201510280;MIA;http://www.basketball-reference.com/boxscores/pbp/201510280MIA.html;CHO
Charlotte Hornets;Miami Heat;Wed, Apr 27, 2016;8:00 PM;90;88;201604270;MIA;http://www.basketball-reference.com/boxscores/pbp/201604270MIA.html;CHO
Charlotte Hornets;Dallas Mavericks;Thu, Nov 5, 2015;8:30 PM;108;94;201511050;DAL;http://www.basketball-reference.com/boxscores/pbp/201511050DAL.html;CHO
Charlotte Hornets;Miami Heat;Sun, Apr 17, 2016;5:30 PM;91;123;201604170;MIA;http://www.basketball-reference.com/boxscores/pbp/201604170MIA.html;CHO
Charlotte Hornets;Chicago Bulls;Sat, Dec 5, 2015;8:00 PM;102;96;201512050;CHI;http://www.basketball-reference.com/boxscores/pbp/201512050CHI.html;CHO
Charlotte Hornets;Portland Trail Blazers;Fri, Jan 29, 2016;10:00 PM;91;109;201601290;POR;http://www.basketball-reference.com/boxscores/pbp/201601290POR.html;CHO
Charlotte Hornets;Indiana Pacers;Fri, Feb 26, 2016;7:00 PM;96;95;201602260;IND;http://www.basketball-reference.com/boxscores/pbp/201602260IND.html;CHO
Charlotte Hornets;Memphis Grizzlies;Fri, Dec 11, 2015;8:00 PM;123;99;201512110;MEM;http://www.basketball-reference.com/boxscores/pbp/201512110MEM.html;CHO
Charlotte Hornets;Milwaukee Bucks;Sat, Mar 26, 2016;8:30 PM;115;91;201603260;MIL;http://www.basketball-reference.com/boxscores/pbp/201603260MIL.html;CHO
Charlotte Hornets;New Orleans Pelicans;Fri, Jan 15, 2016;8:00 PM;107;109;201601150;NOP;http://www.basketball-reference.com/boxscores/pbp/201601150NOP.html;CHO
Charlotte Hornets;Atlanta Hawks;Fri, Oct 30, 2015;8:00 PM;94;97;201510300;ATL;http://www.basketball-reference.com/boxscores/pbp/201510300ATL.html;CHO
Charlotte Hornets;Cleveland Cavaliers;Wed, Feb 24, 2016;7:00 PM;103;114;201602240;CLE;http://www.basketball-reference.com/boxscores/pbp/201602240CLE.html;CHO
Charlotte Hornets;Los Angeles Clippers;Sat, Jan 9, 2016;3:30 PM;83;97;201601090;LAC;http://www.basketball-reference.com/boxscores/pbp/201601090LAC.html;CHO
Chicago Bulls;Sacramento Kings;Wed, Feb 3, 2016;10:00 PM;107;102;201602030;SAC;http://www.basketball-reference.com/boxscores/pbp/201602030SAC.html;CHI
Chicago Bulls;Philadelphia 76ers;Mon, Nov 9, 2015;7:00 PM;111;88;201511090;PHI;http://www.basketball-reference.com/boxscores/pbp/201511090PHI.html;CHI
Chicago Bulls;Indiana Pacers;Tue, Mar 29, 2016;7:00 PM;98;96;201603290;IND;http://www.basketball-reference.com/boxscores/pbp/201603290IND.html;CHI
Chicago Bulls;Memphis Grizzlies;Tue, Apr 5, 2016;8:00 PM;92;108;201604050;MEM;http://www.basketball-reference.com/boxscores/pbp/201604050MEM.html;CHI
Chicago Bulls;Phoenix Suns;Wed, Nov 18, 2015;10:30 PM;103;97;201511180;PHO;http://www.basketball-reference.com/boxscores/pbp/201511180PHO.html;CHI
Chicago Bulls;Atlanta Hawks;Fri, Feb 26, 2016;8:00 PM;88;103;201602260;ATL;http://www.basketball-reference.com/boxscores/pbp/201602260ATL.html;CHI
Chicago Bulls;Utah Jazz;Mon, Feb 1, 2016;9:00 PM;96;105;201602010;UTA;http://www.basketball-reference.com/boxscores/pbp/201602010UTA.html;CHI
Chicago Bulls;New York Knicks;Thu, Mar 24, 2016;7:30 PM;94;106;201603240;NYK;http://www.basketball-reference.com/boxscores/pbp/201603240NYK.html;CHI
Chicago Bulls;New Orleans Pelicans;Mon, Apr 11, 2016;8:00 PM;121;116;201604110;NOP;http://www.basketball-reference.com/boxscores/pbp/201604110NOP.html;CHI
Chicago Bulls;Philadelphia 76ers;Thu, Jan 14, 2016;7:00 PM;115;111;201601140;PHI;http://www.basketball-reference.com/boxscores/pbp/201601140PHI.html;CHI
Chicago Bulls;Charlotte Hornets;Tue, Nov 3, 2015;7:00 PM;105;130;201511030;CHO;http://www.basketball-reference.com/boxscores/pbp/201511030CHO.html;CHI
Chicago Bulls;Cleveland Cavaliers;Thu, Feb 18, 2016;8:00 PM;95;106;201602180;CLE;http://www.basketball-reference.com/boxscores/pbp/201602180CLE.html;CHI
Chicago Bulls;Miami Heat;Thu, Apr 7, 2016;8:00 PM;98;106;201604070;MIA;http://www.basketball-reference.com/boxscores/pbp/201604070MIA.html;CHI
Chicago Bulls;Milwaukee Bucks;Tue, Jan 12, 2016;8:00 PM;101;106;201601120;MIL;http://www.basketball-reference.com/boxscores/pbp/201601120MIL.html;CHI
Chicago Bulls;New York Knicks;Sat, Dec 19, 2015;7:30 PM;91;107;201512190;NYK;http://www.basketball-reference.com/boxscores/pbp/201512190NYK.html;CHI
Chicago Bulls;Orlando Magic;Wed, Mar 2, 2016;7:00 PM;89;102;201603020;ORL;http://www.basketball-reference.com/boxscores/pbp/201603020ORL.html;CHI
Chicago Bulls;Washington Wizards;Wed, Mar 16, 2016;7:00 PM;96;117;201603160;WAS;http://www.basketball-reference.com/boxscores/pbp/201603160WAS.html;CHI
Chicago Bulls;Houston Rockets;Thu, Mar 31, 2016;7:00 PM;103;100;201603310;HOU;http://www.basketball-reference.com/boxscores/pbp/201603310HOU.html;CHI
Chicago Bulls;Atlanta Hawks;Sat, Jan 9, 2016;5:00 PM;105;120;201601090;ATL;http://www.basketball-reference.com/boxscores/pbp/201601090ATL.html;CHI
Chicago Bulls;Golden State Warriors;Fri, Nov 20, 2015;10:30 PM;94;106;201511200;GSW;http://www.basketball-reference.com/boxscores/pbp/201511200GSW.html;CHI
Chicago Bulls;Boston Celtics;Wed, Dec 9, 2015;7:00 PM;100;105;201512090;BOS;http://www.basketball-reference.com/boxscores/pbp/201512090BOS.html;CHI
Chicago Bulls;Detroit Pistons;Fri, Oct 30, 2015;7:30 PM;94;98;201510300;DET;http://www.basketball-reference.com/boxscores/pbp/201510300DET.html;CHI
Chicago Bulls;Detroit Pistons;Mon, Jan 18, 2016;3:30 PM;111;101;201601180;DET;http://www.basketball-reference.com/boxscores/pbp/201601180DET.html;CHI
Chicago Bulls;Oklahoma City Thunder;Fri, Dec 25, 2015;2:30 PM;105;96;201512250;OKC;http://www.basketball-reference.com/boxscores/pbp/201512250OKC.html;CHI
Chicago Bulls;Brooklyn Nets;Wed, Oct 28, 2015;7:30 PM;115;100;201510280;BRK;http://www.basketball-reference.com/boxscores/pbp/201510280BRK.html;CHI
Chicago Bulls;Los Angeles Lakers;Thu, Jan 28, 2016;10:30 PM;114;91;201601280;LAL;http://www.basketball-reference.com/boxscores/pbp/201601280LAL.html;CHI
Chicago Bulls;Toronto Raptors;Sun, Jan 3, 2016;3:30 PM;115;113;201601030;TOR;http://www.basketball-reference.com/boxscores/pbp/201601030TOR.html;CHI
Chicago Bulls;Toronto Raptors;Mon, Mar 14, 2016;7:30 PM;109;107;201603140;TOR;http://www.basketball-reference.com/boxscores/pbp/201603140TOR.html;CHI
Chicago Bulls;Charlotte Hornets;Mon, Feb 8, 2016;7:00 PM;91;108;201602080;CHO;http://www.basketball-reference.com/boxscores/pbp/201602080CHO.html;CHI
Chicago Bulls;Indiana Pacers;Fri, Nov 27, 2015;8:00 PM;92;104;201511270;IND;http://www.basketball-reference.com/boxscores/pbp/201511270IND.html;CHI
Chicago Bulls;Dallas Mavericks;Sat, Dec 26, 2015;8:30 PM;111;118;201512260;DAL;http://www.basketball-reference.com/boxscores/pbp/201512260DAL.html;CHI
Chicago Bulls;Denver Nuggets;Fri, Feb 5, 2016;9:00 PM;110;115;201602050;DEN;http://www.basketball-reference.com/boxscores/pbp/201602050DEN.html;CHI
Chicago Bulls;Los Angeles Clippers;Sun, Jan 31, 2016;3:30 PM;93;120;201601310;LAC;http://www.basketball-reference.com/boxscores/pbp/201601310LAC.html;CHI
Chicago Bulls;Miami Heat;Tue, Mar 1, 2016;7:30 PM;111;129;201603010;MIA;http://www.basketball-reference.com/boxscores/pbp/201603010MIA.html;CHI
Chicago Bulls;Minnesota Timberwolves;Sat, Feb 6, 2016;8:00 PM;105;112;201602060;MIN;http://www.basketball-reference.com/boxscores/pbp/201602060MIN.html;CHI
Chicago Bulls;Cleveland Cavaliers;Sat, Jan 23, 2016;8:30 PM;96;83;201601230;CLE;http://www.basketball-reference.com/boxscores/pbp/201601230CLE.html;CHI
Chicago Bulls;Orlando Magic;Sat, Mar 26, 2016;7:00 PM;89;111;201603260;ORL;http://www.basketball-reference.com/boxscores/pbp/201603260ORL.html;CHI
Chicago Bulls;San Antonio Spurs;Thu, Mar 10, 2016;8:00 PM;101;109;201603100;SAS;http://www.basketball-reference.com/boxscores/pbp/201603100SAS.html;CHI
Chicago Bulls;Boston Celtics;Fri, Jan 22, 2016;7:30 PM;101;110;201601220;BOS;http://www.basketball-reference.com/boxscores/pbp/201601220BOS.html;CHI
Chicago Bulls;Portland Trail Blazers;Tue, Nov 24, 2015;10:00 PM;93;88;201511240;POR;http://www.basketball-reference.com/boxscores/pbp/201511240POR.html;CHI
Chicago Bulls;Milwaukee Bucks;Sun, Apr 3, 2016;7:00 PM;102;98;201604030;MIL;http://www.basketball-reference.com/boxscores/pbp/201604030MIL.html;CHI
Cleveland Cavaliers;Golden State Warriors;Fri, Dec 25, 2015;5:00 PM;83;89;201512250;GSW;http://www.basketball-reference.com/boxscores/pbp/201512250GSW.html;CLE
Cleveland Cavaliers;San Antonio Spurs;Thu, Jan 14, 2016;8:00 PM;95;99;201601140;SAS;http://www.basketball-reference.com/boxscores/pbp/201601140SAS.html;CLE
Cleveland Cavaliers;Golden State Warriors;Sun, Jun 19, 2016;8:00 PM;93;89;201606190;GSW;http://www.basketball-reference.com/boxscores/pbp/201606190GSW.html;CLE
Cleveland Cavaliers;Toronto Raptors;Wed, Nov 25, 2015;7:30 PM;99;103;201511250;TOR;http://www.basketball-reference.com/boxscores/pbp/201511250TOR.html;CLE
Cleveland Cavaliers;Los Angeles Clippers;Sun, Mar 13, 2016;3:30 PM;114;90;201603130;LAC;http://www.basketball-reference.com/boxscores/pbp/201603130LAC.html;CLE
Cleveland Cavaliers;New York Knicks;Sat, Mar 26, 2016;7:30 PM;107;93;201603260;NYK;http://www.basketball-reference.com/boxscores/pbp/201603260NYK.html;CLE
Cleveland Cavaliers;Orlando Magic;Fri, Mar 18, 2016;7:00 PM;109;103;201603180;ORL;http://www.basketball-reference.com/boxscores/pbp/201603180ORL.html;CLE
Cleveland Cavaliers;Chicago Bulls;Sat, Apr 9, 2016;8:30 PM;102;105;201604090;CHI;http://www.basketball-reference.com/boxscores/pbp/201604090CHI.html;CLE
Cleveland Cavaliers;Miami Heat;Sat, Dec 5, 2015;8:00 PM;84;99;201512050;MIA;http://www.basketball-reference.com/boxscores/pbp/201512050MIA.html;CLE
Cleveland Cavaliers;Denver Nuggets;Tue, Dec 29, 2015;9:00 PM;93;87;201512290;DEN;http://www.basketball-reference.com/boxscores/pbp/201512290DEN.html;CLE
Cleveland Cavaliers;Detroit Pistons;Sun, Apr 24, 2016;8:30 PM;100;98;201604240;DET;http://www.basketball-reference.com/boxscores/pbp/201604240DET.html;CLE
Cleveland Cavaliers;Charlotte Hornets;Fri, Nov 27, 2015;7:00 PM;95;90;201511270;CHO;http://www.basketball-reference.com/boxscores/pbp/201511270CHO.html;CLE
Cleveland Cavaliers;Indiana Pacers;Mon, Feb 1, 2016;7:00 PM;111;106;201602010;IND;http://www.basketball-reference.com/boxscores/pbp/201602010IND.html;CLE
Cleveland Cavaliers;Washington Wizards;Wed, Jan 6, 2016;7:00 PM;121;115;201601060;WAS;http://www.basketball-reference.com/boxscores/pbp/201601060WAS.html;CLE
Cleveland Cavaliers;Boston Celtics;Tue, Dec 15, 2015;7:30 PM;89;77;201512150;BOS;http://www.basketball-reference.com/boxscores/pbp/201512150BOS.html;CLE
Cleveland Cavaliers;Milwaukee Bucks;Sat, Nov 14, 2015;8:30 PM;105;108;201511140;MIL;http://www.basketball-reference.com/boxscores/pbp/201511140MIL.html;CLE
Cleveland Cavaliers;Atlanta Hawks;Sun, May 8, 2016;3:30 PM;100;99;201605080;ATL;http://www.basketball-reference.com/boxscores/pbp/201605080ATL.html;CLE
Cleveland Cavaliers;Toronto Raptors;Fri, May 27, 2016;8:30 PM;113;87;201605270;TOR;http://www.basketball-reference.com/boxscores/pbp/201605270TOR.html;CLE
Cleveland Cavaliers;Atlanta Hawks;Fri, May 6, 2016;7:00 PM;121;108;201605060;ATL;http://www.basketball-reference.com/boxscores/pbp/201605060ATL.html;CLE
Cleveland Cavaliers;Portland Trail Blazers;Sat, Dec 26, 2015;10:00 PM;76;105;201512260;POR;http://www.basketball-reference.com/boxscores/pbp/201512260POR.html;CLE
Cleveland Cavaliers;Brooklyn Nets;Wed, Jan 20, 2016;7:30 PM;91;78;201601200;BRK;http://www.basketball-reference.com/boxscores/pbp/201601200BRK.html;CLE
Cleveland Cavaliers;Detroit Pistons;Fri, Apr 22, 2016;7:00 PM;101;91;201604220;DET;http://www.basketball-reference.com/boxscores/pbp/201604220DET.html;CLE
Cleveland Cavaliers;Charlotte Hornets;Wed, Feb 3, 2016;7:00 PM;97;106;201602030;CHO;http://www.basketball-reference.com/boxscores/pbp/201602030CHO.html;CLE
Cleveland Cavaliers;Oklahoma City Thunder;Sun, Feb 21, 2016;3:30 PM;115;92;201602210;OKC;http://www.basketball-reference.com/boxscores/pbp/201602210OKC.html;CLE
Cleveland Cavaliers;Phoenix Suns;Mon, Dec 28, 2015;9:00 PM;101;97;201512280;PHO;http://www.basketball-reference.com/boxscores/pbp/201512280PHO.html;CLE
Cleveland Cavaliers;Milwaukee Bucks;Tue, Apr 5, 2016;8:00 PM;109;80;201604050;MIL;http://www.basketball-reference.com/boxscores/pbp/201604050MIL.html;CLE
Cleveland Cavaliers;Philadelphia 76ers;Mon, Nov 2, 2015;7:00 PM;107;100;201511020;PHI;http://www.basketball-reference.com/boxscores/pbp/201511020PHI.html;CLE
Cleveland Cavaliers;Sacramento Kings;Wed, Mar 9, 2016;10:00 PM;120;111;201603090;SAC;http://www.basketball-reference.com/boxscores/pbp/201603090SAC.html;CLE
Cleveland Cavaliers;Washington Wizards;Sun, Feb 28, 2016;1:00 PM;99;113;201602280;WAS;http://www.basketball-reference.com/boxscores/pbp/201602280WAS.html;CLE
Cleveland Cavaliers;Toronto Raptors;Mon, May 23, 2016;8:30 PM;99;105;201605230;TOR;http://www.basketball-reference.com/boxscores/pbp/201605230TOR.html;CLE
Cleveland Cavaliers;Golden State Warriors;Sun, Jun 5, 2016;8:00 PM;77;110;201606050;GSW;http://www.basketball-reference.com/boxscores/pbp/201606050GSW.html;CLE
Cleveland Cavaliers;Brooklyn Nets;Thu, Mar 24, 2016;7:30 PM;95;104;201603240;BRK;http://www.basketball-reference.com/boxscores/pbp/201603240BRK.html;CLE
Cleveland Cavaliers;Toronto Raptors;Sat, May 21, 2016;8:30 PM;84;99;201605210;TOR;http://www.basketball-reference.com/boxscores/pbp/201605210TOR.html;CLE
Cleveland Cavaliers;Utah Jazz;Mon, Mar 14, 2016;10:30 PM;85;94;201603140;UTA;http://www.basketball-reference.com/boxscores/pbp/201603140UTA.html;CLE
Cleveland Cavaliers;Minnesota Timberwolves;Fri, Jan 8, 2016;8:00 PM;125;99;201601080;MIN;http://www.basketball-reference.com/boxscores/pbp/201601080MIN.html;CLE
Cleveland Cavaliers;Orlando Magic;Fri, Dec 11, 2015;7:00 PM;111;76;201512110;ORL;http://www.basketball-reference.com/boxscores/pbp/201512110ORL.html;CLE
Cleveland Cavaliers;Golden State Warriors;Thu, Jun 2, 2016;9:00 PM;89;104;201606020;GSW;http://www.basketball-reference.com/boxscores/pbp/201606020GSW.html;CLE
Cleveland Cavaliers;Atlanta Hawks;Fri, Apr 1, 2016;8:00 PM;110;108;201604010;ATL;http://www.basketball-reference.com/boxscores/pbp/201604010ATL.html;CLE
Cleveland Cavaliers;Houston Rockets;Fri, Jan 15, 2016;9:30 PM;91;77;201601150;HOU;http://www.basketball-reference.com/boxscores/pbp/201601150HOU.html;CLE
Cleveland Cavaliers;Dallas Mavericks;Tue, Jan 12, 2016;8:30 PM;110;107;201601120;DAL;http://www.basketball-reference.com/boxscores/pbp/201601120DAL.html;CLE
Cleveland Cavaliers;Miami Heat;Sat, Mar 19, 2016;7:30 PM;101;122;201603190;MIA;http://www.basketball-reference.com/boxscores/pbp/201603190MIA.html;CLE
Cleveland Cavaliers;Toronto Raptors;Fri, Feb 26, 2016;7:30 PM;97;99;201602260;TOR;http://www.basketball-reference.com/boxscores/pbp/201602260TOR.html;CLE
Cleveland Cavaliers;New York Knicks;Fri, Nov 13, 2015;7:30 PM;90;84;201511130;NYK;http://www.basketball-reference.com/boxscores/pbp/201511130NYK.html;CLE
Cleveland Cavaliers;Detroit Pistons;Fri, Jan 29, 2016;7:30 PM;114;106;201601290;DET;http://www.basketball-reference.com/boxscores/pbp/201601290DET.html;CLE
Cleveland Cavaliers;Indiana Pacers;Wed, Apr 6, 2016;7:00 PM;109;123;201604060;IND;http://www.basketball-reference.com/boxscores/pbp/201604060IND.html;CLE
Cleveland Cavaliers;Philadelphia 76ers;Sun, Jan 10, 2016;6:00 PM;95;85;201601100;PHI;http://www.basketball-reference.com/boxscores/pbp/201601100PHI.html;CLE
Cleveland Cavaliers;Chicago Bulls;Tue, Oct 27, 2015;8:00 PM;95;97;201510270;CHI;http://www.basketball-reference.com/boxscores/pbp/201510270CHI.html;CLE
Cleveland Cavaliers;New Orleans Pelicans;Fri, Dec 4, 2015;9:30 PM;108;114;201512040;NOP;http://www.basketball-reference.com/boxscores/pbp/201512040NOP.html;CLE
Cleveland Cavaliers;Golden State Warriors;Mon, Jun 13, 2016;9:00 PM;112;97;201606130;GSW;http://www.basketball-reference.com/boxscores/pbp/201606130GSW.html;CLE
Cleveland Cavaliers;Detroit Pistons;Tue, Nov 17, 2015;7:30 PM;99;104;201511170;DET;http://www.basketball-reference.com/boxscores/pbp/201511170DET.html;CLE
Cleveland Cavaliers;Memphis Grizzlies;Wed, Oct 28, 2015;8:00 PM;106;76;201510280;MEM;http://www.basketball-reference.com/boxscores/pbp/201510280MEM.html;CLE
Cleveland Cavaliers;Los Angeles Lakers;Thu, Mar 10, 2016;10:30 PM;120;108;201603100;LAL;http://www.basketball-reference.com/boxscores/pbp/201603100LAL.html;CLE
Dallas Mavericks;Denver Nuggets;Sun, Mar 6, 2016;5:00 PM;114;116;201603060;DEN;http://www.basketball-reference.com/boxscores/pbp/201603060DEN.html;DAL
Dallas Mavericks;New Orleans Pelicans;Tue, Nov 10, 2015;8:00 PM;105;120;201511100;NOP;http://www.basketball-reference.com/boxscores/pbp/201511100NOP.html;DAL
Dallas Mavericks;Memphis Grizzlies;Tue, Nov 24, 2015;8:00 PM;96;110;201511240;MEM;http://www.basketball-reference.com/boxscores/pbp/201511240MEM.html;DAL
Dallas Mavericks;Portland Trail Blazers;Tue, Dec 1, 2015;10:00 PM;115;112;201512010;POR;http://www.basketball-reference.com/boxscores/pbp/201512010POR.html;DAL
Dallas Mavericks;Los Angeles Lakers;Sun, Nov 1, 2015;9:30 PM;103;93;201511010;LAL;http://www.basketball-reference.com/boxscores/pbp/201511010LAL.html;DAL
Dallas Mavericks;New Orleans Pelicans;Wed, Jan 6, 2016;8:00 PM;100;91;201601060;NOP;http://www.basketball-reference.com/boxscores/pbp/201601060NOP.html;DAL
Dallas Mavericks;San Antonio Spurs;Sun, Jan 17, 2016;7:00 PM;83;112;201601170;SAS;http://www.basketball-reference.com/boxscores/pbp/201601170SAS.html;DAL
Dallas Mavericks;Houston Rockets;Sat, Nov 14, 2015;8:00 PM;110;98;201511140;HOU;http://www.basketball-reference.com/boxscores/pbp/201511140HOU.html;DAL
Dallas Mavericks;Toronto Raptors;Tue, Dec 22, 2015;7:30 PM;99;103;201512220;TOR;http://www.basketball-reference.com/boxscores/pbp/201512220TOR.html;DAL
Dallas Mavericks;Oklahoma City Thunder;Mon, Apr 25, 2016;8:00 PM;104;118;201604250;OKC;http://www.basketball-reference.com/boxscores/pbp/201604250OKC.html;DAL
Dallas Mavericks;Sacramento Kings;Mon, Nov 30, 2015;10:00 PM;98;112;201511300;SAC;http://www.basketball-reference.com/boxscores/pbp/201511300SAC.html;DAL
Dallas Mavericks;Cleveland Cavaliers;Wed, Mar 16, 2016;7:00 PM;98;99;201603160;CLE;http://www.basketball-reference.com/boxscores/pbp/201603160CLE.html;DAL
Dallas Mavericks;Oklahoma City Thunder;Mon, Apr 18, 2016;8:00 PM;85;84;201604180;OKC;http://www.basketball-reference.com/boxscores/pbp/201604180OKC.html;DAL
Dallas Mavericks;Atlanta Hawks;Mon, Feb 1, 2016;8:00 PM;97;112;201602010;ATL;http://www.basketball-reference.com/boxscores/pbp/201602010ATL.html;DAL
Dallas Mavericks;Denver Nuggets;Mon, Mar 28, 2016;9:00 PM;97;88;201603280;DEN;http://www.basketball-reference.com/boxscores/pbp/201603280DEN.html;DAL
Dallas Mavericks;Minnesota Timberwolves;Sun, Jan 10, 2016;5:00 PM;93;87;201601100;MIN;http://www.basketball-reference.com/boxscores/pbp/201601100MIN.html;DAL
Dallas Mavericks;Detroit Pistons;Fri, Apr 1, 2016;7:30 PM;98;89;201604010;DET;http://www.basketball-reference.com/boxscores/pbp/201604010DET.html;DAL
Dallas Mavericks;Sacramento Kings;Sun, Mar 27, 2016;6:00 PM;111;133;201603270;SAC;http://www.basketball-reference.com/boxscores/pbp/201603270SAC.html;DAL
Dallas Mavericks;Portland Trail Blazers;Wed, Mar 23, 2016;10:00 PM;103;109;201603230;POR;http://www.basketball-reference.com/boxscores/pbp/201603230POR.html;DAL
Dallas Mavericks;San Antonio Spurs;Wed, Nov 25, 2015;8:30 PM;83;88;201511250;SAS;http://www.basketball-reference.com/boxscores/pbp/201511250SAS.html;DAL
Dallas Mavericks;Oklahoma City Thunder;Wed, Jan 13, 2016;8:00 PM;89;108;201601130;OKC;http://www.basketball-reference.com/boxscores/pbp/201601130OKC.html;DAL
Dallas Mavericks;Houston Rockets;Sun, Jan 24, 2016;3:30 PM;104;115;201601240;HOU;http://www.basketball-reference.com/boxscores/pbp/201601240HOU.html;DAL
Dallas Mavericks;Washington Wizards;Sun, Dec 6, 2015;6:00 PM;116;104;201512060;WAS;http://www.basketball-reference.com/boxscores/pbp/201512060WAS.html;DAL
Dallas Mavericks;Philadelphia 76ers;Mon, Nov 16, 2015;7:00 PM;92;86;201511160;PHI;http://www.basketball-reference.com/boxscores/pbp/201511160PHI.html;DAL
Dallas Mavericks;Utah Jazz;Mon, Apr 11, 2016;9:00 PM;101;92;201604110;UTA;http://www.basketball-reference.com/boxscores/pbp/201604110UTA.html;DAL
