Rk;Player;Salary;Team
15;Ronnie Price;1069509;PHO
16;Garret Siler;51097;PHO
1;Brandon Roy;16032144;POR
2;LaMarcus Aldridge;12372000;POR
3;Marcus Camby;11227250;POR
4;Gerald Wallace;9500000;POR
5;Raymond Felton;7560000;POR
6;Wesley Matthews;6135160;POR
7;Jamal Crawford;5000000;POR
8;Nicolas Batum;2155365;POR
9;Luke Babbitt;1768800;POR
10;Greg Oden;1500000;POR
11;Elliot Williams;1348800;POR
12;Nolan Smith;1306920;POR
13;Joel Przybilla;1145027;POR
14;Craig Smith;992680;POR
15;Chris Johnson;762195;POR
16;Armon Johnson;762195;POR
1;John Salmons;8500000;SAC
2;Marcus Thornton;7000000;SAC
3;Francisco Garcia;5800000;SAC
4;Chuck Hayes;5250000;SAC
5;Tyreke Evans;4151640;SAC
6;DeMarcus Cousins;3627720;SAC
7;Jason Thompson;3001284;SAC
8;Travis Outlaw;3000000;SAC
9;J.J. Hickson;2354537;SAC
10;Jimmer Fredette;2238360;SAC
11;Donte Greene;2015896;SAC
12;Tyler Honeycutt;775000;SAC
13;Hassan Whiteside;762195;SAC
14;Isaiah Thomas;473604;SAC
1;Tim Duncan;21164619;SAS
2;Manu Ginobili;12981038;SAS
3;Tony Parker;12500000;SAS
4;Richard Jefferson;9282000;SAS
5;Tiago Splitter;3672000;SAS
6;Matt Bonner;3315000;SAS
7;Antonio McDyess;2640000;SAS
8;Kawhi Leonard;1731960;SAS
9;James Anderson;1463520;SAS
10;T.J. Ford;1146337;SAS
11;Cory Joseph;1028400;SAS
12;DeJuan Blair;986000;SAS
13;Danny Green;854389;SAS
14;Gary Neal;762195;SAS
15;Malcolm Thomas;103104;SAS
16;Ike Diogu;64028;SAS
17;Eric Dawson;38172;SAS
1;Jose Calderon;9780992;TOR
2;Andrea Bargnani;9250000;TOR
3;Leandro Barbosa;7600000;TOR
4;Amir Johnson;5500000;TOR
5;Linas Kleiza;4605000;TOR
6;Jerryd Bayless;3042280;TOR
7;DeMar DeRozan;2625000;TOR
8;Aaron Gray;2500000;TOR
9;Ed Davis;2063040;TOR
10;James Johnson;1833120;TOR
11;Gary Forbes;1500000;TOR
12;Anthony Carter;1352181;TOR
13;Jamaal Magloire;1352181;TOR
14;Rasual Butler;1229255;TOR
15;Solomon Alabi;830000;TOR
1;Al Jefferson;14000000;UTA
2;Devin Harris;9319000;UTA
3;Paul Millsap;8103435;UTA
4;Derrick Favors;4443360;UTA
5;Enes Kanter;4133280;UTA
6;C.J. Miles;3700000;UTA
7;Raja Bell;3240000;UTA
8;Gordon Hayward;2532960;UTA
9;Josh Howard;2150000;UTA
10;Alec Burks;2020200;UTA
11;Earl Watson;2000000;UTA
12;Jeremy Evans;762195;UTA
13;DeMarre Carroll;544331;UTA
1;Rashard Lewis;21136631;WAS
2;Andray Blatche;6442083;WAS
3;John Wall;5530080;WAS
4;Ronny Turiaf;4360000;WAS
5;Nick Young;3695857;WAS
6;Jan Vesely;3065040;WAS
7;JaVale McGee;2462400;WAS
8;Kevin Seraphin;1680360;WAS
9;Chris Singleton;1485000;WAS
10;Trevor Booker;1294920;WAS
11;Maurice Evans;1223166;WAS
12;Roger Mason;1146337;WAS
13;Jordan Crawford;1120440;WAS
14;Shelvin Mack;473604;WAS
15;Hamady NDiaye;270427;WAS
