"sport";"country";"name_ligue";"name_ligue2";"season_finalyear";"gender";"campeao";"rounds";"link";"X";"erro";"quant_jogos";"quant_equipes";"id";"jogos.canc"
"handball";"Denmark";"Jack & Jones Ligaen";"jj-ligaen";2009;"men";"Aalborg";NA;"http://www.betexplorer.com/handball/denmark/jack-jones-ligaen-2008-2009/results/?stage=tILQLU1o";"";"nao";182;14;"handball_Denmark_men_2009";0
"handball";"Denmark";"Jack & Jones Ligaen";"jj-ligaen";2010;"men";"Bjerringbro/Silkeborg";26;"http://www.betexplorer.com/handball/denmark/jack-jones-ligaen-2009-2010/results/?stage=hhPUKlHi";"";"nao";172;14;"handball_Denmark_men_2010";10
"handball";"Denmark";"Jack & Jones Ligaen";"jj-ligaen";2011;"men";"AG Kobenhavn";26;"http://www.betexplorer.com/handball/denmark/jack-jones-ligaen-2010-2011/results/?stage=URqnleDq";"";"nao";208;15;"handball_Denmark_men_2011";0
"handball";"Denmark";"Jack & Jones Ligaen";"jj-ligaen";2012;"men";"AG Kobenhavn";26;"http://www.betexplorer.com/handball/denmark/jack-jones-ligaen-2011-2012/results/?stage=OACJU6u2";"";"nao";182;14;"handball_Denmark_men_2012";0
"handball";"Denmark";"Jack & Jones Ligaen";"jj-ligaen";2013;"men";"Kolding";26;"http://www.betexplorer.com/handball/denmark/jack-jones-ligaen-2012-2013/results/?stage=jkwZIVeJ";"";"nao";182;14;"handball_Denmark_men_2013";0
"handball";"Denmark";"Jack & Jones Ligaen";"jj-ligaen";2014;"men";"Kolding";26;"http://www.betexplorer.com/handball/denmark/handbold-ligaen-2013-2014/results/?stage=d41Ze3ui";"";"nao";182;14;"handball_Denmark_men_2014";0
"handball";"Denmark";"Jack & Jones Ligaen";"jj-ligaen";2015;"men";"Kolding";26;"http://www.betexplorer.com/handball/denmark/boxer-herreligaen-2014-2015/results/?stage=dOLrKwDL";"";"nao";182;14;"handball_Denmark_men_2015";0
"handball";"Denmark";"Jack & Jones Ligaen";"jj-ligaen";2016;"men";"Holstebro";26;"http://www.betexplorer.com/handball/denmark/boxer-herreligaen-2015-2016/results/?stage=AHlk8Mbm";"";"nao";182;14;"handball_Denmark_men_2016";0
"handball";"Denmark";"GuldBageren Ligaen Women";"uldBageren-ligaen-wg";2008;"women";"Viborg W";22;"http://www.betexplorer.com/handball/denmark/guldbageren-ligaen-women-2007-2008/results/?stage=ngMoITeO";"";"nao";132;12;"handball_Denmark_women_2008";0
"handball";"Denmark";"GuldBageren Ligaen Women";"uldBageren-ligaen-wg";2009;"women";"Viborg W";NA;"http://www.betexplorer.com/handball/denmark/guldbageren-ligaen-women-2008-2009/results/?stage=MyD3Jn1A";"";"nao";132;12;"handball_Denmark_women_2009";0
"handball";"Denmark";"GuldBageren Ligaen Women";"uldBageren-ligaen-wg";2010;"women";"FIF W";22;"http://www.betexplorer.com/handball/denmark/guldbageren-ligaen-women-2009-2010/results/?stage=4pzGI6GG";"";"nao";132;12;"handball_Denmark_women_2010";1
"handball";"Denmark";"GuldBageren Ligaen Women";"uldBageren-ligaen-wg";2011;"women";"Randers W";22;"http://www.betexplorer.com/handball/denmark/guldbageren-ligaen-women-2010-2011/results/?stage=C2u3fczG";"";"nao";132;12;"handball_Denmark_women_2011";0
"handball";"Denmark";"GuldBageren Ligaen Women";"uldBageren-ligaen-wg";2012;"women";"Viborg W";22;"http://www.betexplorer.com/handball/denmark/guldbageren-ligaen-women-2011-2012/results/?stage=z1OXzHBA";"";"nao";132;12;"handball_Denmark_women_2012";0
"handball";"Denmark";"GuldBageren Ligaen Women";"uldBageren-ligaen-wg";2013;"women";"Midtjylland W";22;"http://www.betexplorer.com/handball/denmark/guldbageren-ligaen-women-2012-2013/results/?stage=lUpRJokd";"";"nao";125;12;"handball_Denmark_women_2013";7
"handball";"Denmark";"GuldBageren Ligaen Women";"uldBageren-ligaen-wg";2014;"women";"Viborg W";22;"http://www.betexplorer.com/handball/denmark/guldbageren-ligaen-women-2013-2014/results/?stage=fBs5fgqH";"";"nao";132;12;"handball_Denmark_women_2014";0
"handball";"Denmark";"GuldBageren Ligaen Women";"uldBageren-ligaen-wg";2015;"women";"Esbjerg W";22;"http://www.betexplorer.com/handball/denmark/boxer-dameligaen-women-2014-2015/results/?stage=llV9ie3j";"";"nao";132;12;"handball_Denmark_women_2015";0
"handball";"Denmark";"GuldBageren Ligaen Women";"uldBageren-ligaen-wg";2016;"women";"Esbjerg W";22;"http://www.betexplorer.com/handball/denmark/primo-tours-ligaen-women-2015-2016/results/?stage=fPKjHmup";"";"nao";132;12;"handball_Denmark_women_2016";0
"handball";"Estonia";"Meistrilliga";"meistrilliga";2012;"men";"Polva Serviti";28;"http://www.betexplorer.com/handball/estonia/meistriliiga-2011-2012/results/?stage=Qi73x2IM";"";"nao";84;7;"handball_Estonia_men_2012";0
"handball";"Estonia";"Meistrilliga";"meistrilliga";2013;"men";"Polva Serviti";NA;"http://www.betexplorer.com/handball/estonia/meistriliiga-2012-2013/results/?stage=UD9D7F8s";"";"nao";84;7;"handball_Estonia_men_2013";0
"handball";"Estonia";"Meistrilliga";"meistrilliga";2014;"men";"Polva Serviti";21;"http://www.betexplorer.com/handball/estonia/meistriliiga-2013-2014/results/?stage=UXgEt5Ct";"";"nao";84;8;"handball_Estonia_men_2014";0
"handball";"Estonia";"Meistrilliga";"meistrilliga";2015;"men";"Kehra";NA;"http://www.betexplorer.com/handball/estonia/meistriliiga-2014-2015/results/?stage=UqfXq28B";"";"nao";84;8;"handball_Estonia_men_2015";0
"handball";"Estonia";"Meistrilliga";"meistrilliga";2016;"men";"Polva Serviti";NA;"http://www.betexplorer.com/handball/estonia/meistriliiga-2015-2016/results/?stage=xAgTxlN8";"";"nao";63;7;"handball_Estonia_men_2016";0
"handball";"Finland";"SM-sarja";"sm-sarja";2011;"men";"Cocks";27;"http://www.betexplorer.com/handball/finland/sm-sarja-2010-2011/results/?stage=fHH407jh";"";"nao";108;9;"handball_Finland_men_2011";0
"handball";"Finland";"SM-sarja";"sm-sarja";2012;"men";"HC West";NA;"http://www.betexplorer.com/handball/finland/sm-sarja-2011-2012/results/?stage=6Fv2oLCb";"";"nao";108;9;"handball_Finland_men_2012";0
"handball";"Finland";"SM-sarja";"sm-sarja";2013;"men";"Cocks";NA;"http://www.betexplorer.com/handball/finland/sm-sarja-2012-2013/results/?stage=SIb2eGjg";"";"nao";108;9;"handball_Finland_men_2013";0
"handball";"Finland";"SM-sarja";"sm-sarja";2014;"men";"Cocks";NA;"http://www.betexplorer.com/handball/finland/sm-sarja-2013-2014/results/?stage=CMAY8bo2";"";"nao";108;9;"handball_Finland_men_2014";0
"handball";"Finland";"SM-sarja";"sm-sarja";2015;"men";"Cocks";NA;"http://www.betexplorer.com/handball/finland/sm-sarja-2014-2015/results/?stage=rsyMHh9R";"";"nao";108;9;"handball_Finland_men_2015";0
"handball";"Finland";"SM-sarja";"sm-sarja";2016;"men";"Cocks";NA;"http://www.betexplorer.com/handball/finland/sm-sarja-2015-2016/results/?stage=b3CENkT4";"";"nao";108;9;"handball_Finland_men_2016";0
"handball";"Finland";"SM-sarja-Women";"sm-sarja-w";2011;"women";"Sparta W";20;"http://www.betexplorer.com/handball/finland/sm-sarja-women-2010-2011/results/?stage=jglIC5zB";"";"nao";60;6;"handball_Finland_women_2011";0
"handball";"Finland";"SM-sarja-Women";"sm-sarja-w";2012;"women";"SIF W";NA;"http://www.betexplorer.com/handball/finland/sm-sarja-women-2011-2012/results/?stage=4ABGlj4n";"";"nao";90;10;"handball_Finland_women_2012";0
"handball";"Finland";"SM-sarja-Women";"sm-sarja-w";2013;"women";"GRIFK W";NA;"http://www.betexplorer.com/handball/finland/sm-sarja-women-2012-2013/results/?stage=OfXyfEzC";"";"nao";72;9;"handball_Finland_women_2013";0
"handball";"Finland";"SM-sarja-Women";"sm-sarja-w";2014;"women";"HIFK W";NA;"http://www.betexplorer.com/handball/finland/sm-sarja-women-2013-2014/results/?stage=QTEOHSe6";"";"nao";84;8;"handball_Finland_women_2014";0
"handball";"Finland";"SM-sarja-Women";"sm-sarja-w";2015;"women";"HIFK W";NA;"http://www.betexplorer.com/handball/finland/sm-sarja-women-2014-2015/results/?stage=fuNjAjne";"";"nao";63;7;"handball_Finland_women_2015";0
"handball";"Finland";"SM-sarja-Women";"sm-sarja-w";2016;"women";"Dicken W";NA;"http://www.betexplorer.com/handball/finland/sm-sarja-women-2015-2016/results/?stage=hMiSaFqB";"";"nao";84;8;"handball_Finland_women_2016";0
"handball";"France";"Division 1";"division-1";2007;"men";"Ivry";26;"http://www.betexplorer.com/handball/france/division-1-2006-2007/results/";"";"nao";182;14;"handball_France_men_2007";0
"handball";"France";"Division 1";"division-1";2008;"men";"Montpellier";26;"http://www.betexplorer.com/handball/france/division-1-2007-2008/results/";"";"nao";182;14;"handball_France_men_2008";0
"handball";"France";"Division 1";"division-1";2009;"men";"Montpellier";NA;"http://www.betexplorer.com/handball/france/division-1-2008-2009/results/";"";"nao";182;14;"handball_France_men_2009";0
"handball";"France";"Division 1";"division-1";2010;"men";"Montpellier";26;"http://www.betexplorer.com/handball/france/division-1-2009-2010/results/";"";"nao";182;14;"handball_France_men_2010";0
"handball";"France";"Division 1";"division-1";2011;"men";"Montpellier";26;"http://www.betexplorer.com/handball/france/division-1-2010-2011/results/";"";"nao";182;14;"handball_France_men_2011";0
"handball";"France";"Division 1";"division-1";2012;"men";"Montpellier";26;"http://www.betexplorer.com/handball/france/division-1-2011-2012/results/";"";"nao";182;14;"handball_France_men_2012";0
"handball";"France";"Division 1";"division-1";2013;"men";"Paris SG";26;"http://www.betexplorer.com/handball/france/division-1-2012-2013/results/";"";"nao";182;14;"handball_France_men_2013";0
"handball";"France";"Division 1";"division-1";2014;"men";"Dunkerque";26;"http://www.betexplorer.com/handball/france/division-1-2013-2014/results/";"";"nao";182;14;"handball_France_men_2014";0
"handball";"France";"Division 1";"division-1";2015;"men";"Paris SG";26;"http://www.betexplorer.com/handball/france/division-1-2014-2015/results/";"";"nao";182;14;"handball_France_men_2015";0
"handball";"France";"Division 1";"division-1";2016;"men";"Paris SG";26;"http://www.betexplorer.com/handball/france/division-1-2015-2016/results/";"";"nao";182;14;"handball_France_men_2016";0
"handball";"France";"Division 1 Women";"division-1-w";2009;"women";"Metz W";NA;"http://www.betexplorer.com/handball/france/division-1-women-2008-2009/results/";"";"nao";110;11;"handball_France_women_2009";0
"handball";"France";"Division 1 Women";"division-1-w";2010;"women";"";NA;"http://www.betexplorer.com/handball/france/division-1-women-2009-2010/results/?stage=AVW4FqFF";"";"nao";89;10;"handball_France_women_2010";1
"handball";"France";"Division 1 Women";"division-1-w";2011;"women";"Metz W";NA;"http://www.betexplorer.com/handball/france/division-1-women-2010-2011/results/";"";"nao";110;11;"handball_France_women_2011";0
"handball";"France";"Division 1 Women";"division-1-w";2012;"women";"Metz W";NA;"http://www.betexplorer.com/handball/france/division-1-women-2011-2012/results/?stage=xSzn3Wca";"";"nao";90;10;"handball_France_women_2012";0
"handball";"France";"Division 1 Women";"division-1-w";2013;"women";"Metz W";NA;"http://www.betexplorer.com/handball/france/division-1-women-2012-2013/results/?stage=2wIQmYhD";"";"nao";90;10;"handball_France_women_2013";0
"handball";"France";"Division 1 Women";"division-1-w";2014;"women";"Metz W";NA;"http://www.betexplorer.com/handball/france/division-1-women-2013-2014/results/?stage=bR8FpYdG";"";"nao";90;10;"handball_France_women_2014";0
"handball";"France";"Division 1 Women";"division-1-w";2015;"women";"Fleury Loiret W";NA;"http://www.betexplorer.com/handball/france/division-1-women-2014-2015/results/?stage=O8hYP3F9";"";"nao";90;10;"handball_France_women_2015";0
"handball";"France";"Division 1 Women";"division-1-w";2016;"women";"Metz W";NA;"http://www.betexplorer.com/handball/france/division-1-women-2015-2016/results/?stage=2ZZLZeAQ";"";"nao";82;10;"handball_France_women_2016";8
"handball";"Germany";"Bundesliga";"bundesliga";2007;"men";"Kiel";34;"http://www.betexplorer.com/handball/germany/bundesliga-2006-2007/results/";"";"nao";306;18;"handball_Germany_men_2007";0
"handball";"Germany";"Bundesliga";"bundesliga";2008;"men";"Kiel";34;"http://www.betexplorer.com/handball/germany/bundesliga-2007-2008/results/";"";"nao";306;18;"handball_Germany_men_2008";0
"handball";"Germany";"Bundesliga";"bundesliga";2009;"men";"Kiel";NA;"http://www.betexplorer.com/handball/germany/bundesliga-2008-2009/results/";"";"nao";306;18;"handball_Germany_men_2009";0
"handball";"Germany";"Bundesliga";"bundesliga";2010;"men";"Kiel";34;"http://www.betexplorer.com/handball/germany/bundesliga-2009-2010/results/";"";"nao";306;18;"handball_Germany_men_2010";0
"handball";"Germany";"Bundesliga";"bundesliga";2011;"men";"Hamburg";34;"http://www.betexplorer.com/handball/germany/bundesliga-2010-2011/results/";"";"nao";306;18;"handball_Germany_men_2011";0
"handball";"Germany";"Bundesliga";"bundesliga";2012;"men";"Kiel";34;"http://www.betexplorer.com/handball/germany/bundesliga-2011-2012/results/";"";"nao";306;18;"handball_Germany_men_2012";0
"handball";"Germany";"Bundesliga";"bundesliga";2013;"men";"Kiel";34;"http://www.betexplorer.com/handball/germany/bundesliga-2012-2013/results/";"";"nao";306;18;"handball_Germany_men_2013";0
"handball";"Germany";"Bundesliga";"bundesliga";2014;"men";"Kiel";34;"http://www.betexplorer.com/handball/germany/bundesliga-2013-2014/results/";"";"nao";306;18;"handball_Germany_men_2014";0
"handball";"Germany";"Bundesliga";"bundesliga";2015;"men";"Kiel";34;"http://www.betexplorer.com/handball/germany/bundesliga-2014-2015/results/";"";"nao";342;19;"handball_Germany_men_2015";0
"handball";"Germany";"Bundesliga";"bundesliga";2016;"men";"Rhein-Neckar";34;"http://www.betexplorer.com/handball/germany/bundesliga-2015-2016/results/";"";"nao";292;18;"handball_Germany_men_2016";14
"handball";"Germany";"Bundesliga Women";"bundesliga-w";2009;"women";"Leverkusen W";NA;"http://www.betexplorer.com/handball/germany/1-bundesliga-women-2008-2009/results/?stage=2RfYcHqr";"";"nao";132;12;"handball_Germany_women_2009";0
"handball";"Germany";"Bundesliga Women";"bundesliga-w";2010;"women";"";22;"http://www.betexplorer.com/handball/germany/1-bundesliga-women-2009-2010/results/?stage=KnNpcyal";"";"nao";132;12;"handball_Germany_women_2010";0
"handball";"Germany";"Bundesliga Women";"bundesliga-w";2011;"women";"Thuringer W";22;"http://www.betexplorer.com/handball/germany/1-bundesliga-women-2010-2011/results/?stage=bZoulgc2";"";"nao";132;12;"handball_Germany_women_2011";0
"handball";"Germany";"Bundesliga Women";"bundesliga-w";2012;"women";"Thuringer W";22;"http://www.betexplorer.com/handball/germany/1-bundesliga-women-2011-2012/results/?stage=hSwdNJYT";"";"nao";110;11;"handball_Germany_women_2012";0
"handball";"Germany";"Bundesliga Women";"bundesliga-w";2013;"women";"Thuringer W";22;"http://www.betexplorer.com/handball/germany/1-bundesliga-women-2012-2013/results/?stage=rwLZZiVk";"";"nao";132;12;"handball_Germany_women_2013";0
"handball";"Germany";"Bundesliga Women";"bundesliga-w";2014;"women";"Thuringer W";22;"http://www.betexplorer.com/handball/germany/1-bundesliga-women-2013-2014/results/?stage=KYtTniK0";"";"nao";132;12;"handball_Germany_women_2014";0
"handball";"Germany";"Bundesliga Women";"bundesliga-w";2015;"women";"Thuringer W";26;"http://www.betexplorer.com/handball/germany/1-bundesliga-women-2014-2015/results/";"";"nao";182;14;"handball_Germany_women_2015";0
"handball";"Germany";"Bundesliga Women";"bundesliga-w";2016;"women";"Thuringer W";NA;"http://www.betexplorer.com/handball/germany/1-bundesliga-women-2015-2016/results/";"";"nao";182;14;"handball_Germany_women_2016";0
"handball";"Greece";"A1";"a1";2011;"men";"PAOK";22;"http://www.betexplorer.com/handball/greece/a1-2010-2011/results/?stage=YBGxa3U0";"";"nao";132;12;"handball_Greece_men_2011";0
"handball";"Greece";"A1";"a1";2012;"men";"Diomidis Argous";22;"http://www.betexplorer.com/handball/greece/a1-2011-2012/results/?stage=2kMCv8iR";"";"nao";110;11;"handball_Greece_men_2012";0
"handball";"Greece";"A1";"a1";2013;"men";"Diomidis Argous";22;"http://www.betexplorer.com/handball/greece/a1-2012-2013/results/?stage=CQbZQU2L";"";"nao";132;12;"handball_Greece_men_2013";0
"handball";"Greece";"A1";"a1";2014;"men";"AEK Athens";22;"http://www.betexplorer.com/handball/greece/a1-2013-2014/results/?stage=2qZOCB6P";"";"nao";132;12;"handball_Greece_men_2014";0
"handball";"Greece";"A1";"a1";2015;"men";"Diomidis Argous";22;"http://www.betexplorer.com/handball/greece/a1-2014-2015/results/?stage=Ig2SbuMn";"";"nao";132;12;"handball_Greece_men_2015";0
"handball";"Greece";"A1";"a1";2016;"men";"Diomidis Argous";22;"http://www.betexplorer.com/handball/greece/a1-2015-2016/results/?stage=WOSRmwSO";"";"nao";131;12;"handball_Greece_men_2016";0
"handball";"Hungary";"NB I";"nbi";2009;"men";"Telekom Veszprem";NA;"http://www.betexplorer.com/handball/hungary/nb-i-2008-2009/results/?stage=lYq1YfjK";"";"nao";182;14;"handball_Hungary_men_2009";0
"handball";"Hungary";"NB I";"nbi";2010;"men";"";26;"http://www.betexplorer.com/handball/hungary/nb-i-2009-2010/results/?stage=req5XE5Q";"";"nao";147;13;"handball_Hungary_men_2010";0
"handball";"Hungary";"NB I";"nbi";2011;"men";"Telekom Veszprem";26;"http://www.betexplorer.com/handball/hungary/nb-i-2010-2011/results/?stage=KQisQOp8";"";"nao";155;13;"handball_Hungary_men_2011";0
"handball";"Hungary";"NB I";"nbi";2012;"men";"Telekom Veszprem";22;"http://www.betexplorer.com/handball/hungary/nb-i-2011-2012/results/?stage=xtKoEey1";"";"nao";132;12;"handball_Hungary_men_2012";0
"handball";"Hungary";"NB I";"nbi";2013;"men";"Telekom Veszprem";22;"http://www.betexplorer.com/handball/hungary/nb-i-2012-2013/results/?stage=Gv7y9zvg";"";"nao";123;12;"handball_Hungary_men_2013";9
"handball";"Hungary";"NB I";"nbi";2014;"men";"Telekom Veszprem";22;"http://www.betexplorer.com/handball/hungary/nb-i-2013-2014/results/?stage=I9Sh25DU";"";"nao";156;13;"handball_Hungary_men_2014";0
"handball";"Hungary";"NB I";"nbi";2015;"men";"Szeged";22;"http://www.betexplorer.com/handball/hungary/nb-i-2014-2015/results/?stage=Qqy8aCTd";"";"nao";110;11;"handball_Hungary_men_2015";0
"handball";"Hungary";"NB I";"nbi";2016;"men";"Szeged";NA;"http://www.betexplorer.com/handball/hungary/nb-i-2015-2016/results/?stage=Eah9KK88";"";"nao";156;13;"handball_Hungary_men_2016";0
"handball";"Hungary";"NB I Women";"nbi-w";2009;"women";"Gyor W";NA;"http://www.betexplorer.com/handball/hungary/nb-i-women-2008-2009/results/?stage=Ys0alaVo";"";"nao";132;12;"handball_Hungary_women_2009";0
"handball";"Hungary";"NB I Women";"nbi-w";2010;"women";"";NA;"http://www.betexplorer.com/handball/hungary/nb-i-women-2009-2010/results/?stage=tzLcThTm";"";"nao";131;12;"handball_Hungary_women_2010";0
"handball";"Hungary";"NB I Women";"nbi-w";2011;"women";"Gyor W";NA;"http://www.betexplorer.com/handball/hungary/nb-i-women-2010-2011/results/?stage=MieRzNUQ";"";"nao";132;12;"handball_Hungary_women_2011";0
"handball";"Hungary";"NB I Women";"nbi-w";2012;"women";"Gyor W";NA;"http://www.betexplorer.com/handball/hungary/nb-i-women-2011-2012/results/?stage=2yJEzcDQ";"";"nao";132;12;"handball_Hungary_women_2012";0
"handball";"Hungary";"NB I Women";"nbi-w";2013;"women";"Gyor W";NA;"http://www.betexplorer.com/handball/hungary/nb-i-women-2012-2013/results/?stage=rBnV9quR";"";"nao";132;12;"handball_Hungary_women_2013";0
"handball";"Hungary";"NB I Women";"nbi-w";2014;"women";"Gyor W";NA;"http://www.betexplorer.com/handball/hungary/nb-i-women-2013-2014/results/?stage=xxppxnrh";"";"nao";132;12;"handball_Hungary_women_2014";0
"handball";"Hungary";"NB I Women";"nbi-w";2015;"women";"Gyor W";NA;"http://www.betexplorer.com/handball/hungary/nb-i-women-2014-2015/results/?stage=zZbfbaHh";"";"nao";132;12;"handball_Hungary_women_2015";0
"handball";"Hungary";"NB I Women";"nbi-w";2016;"women";"Gyor W";NA;"http://www.betexplorer.com/handball/hungary/nb-i-women-2015-2016/results/?stage=0xSREymh";"";"nao";132;12;"handball_Hungary_women_2016";0
"handball";"Norway";"Postenligaen";"postenligaen";2007;"men";"Drammen";22;"http://www.betexplorer.com/handball/norway/postenligaen-2006-2007/results/?stage=WYmVlCTS";"";"nao";132;12;"handball_Norway_men_2007";0
"handball";"Norway";"Postenligaen";"postenligaen";2008;"men";"Drammen";22;"http://www.betexplorer.com/handball/norway/postenligaen-2007-2008/results/?stage=UDPNpjij";"";"nao";132;12;"handball_Norway_men_2008";0
"handball";"Norway";"Postenligaen";"postenligaen";2009;"men";"Fyllingen";22;"http://www.betexplorer.com/handball/norway/postenligaen-2008-2009/results/?stage=pEhouXc0";"";"nao";132;12;"handball_Norway_men_2009";0
"handball";"Norway";"Postenligaen";"postenligaen";2010;"men";"Drammen";22;"http://www.betexplorer.com/handball/norway/postenligaen-2009-2010/results/?stage=raBlviD6";"";"nao";132;12;"handball_Norway_men_2010";0
"handball";"Norway";"Postenligaen";"postenligaen";2011;"men";"Haslum HK";22;"http://www.betexplorer.com/handball/norway/postenligaen-2010-2011/results/?stage=z9YzFDwD";"";"nao";132;12;"handball_Norway_men_2011";0
"handball";"Norway";"Postenligaen";"postenligaen";2012;"men";"Haslum HK";22;"http://www.betexplorer.com/handball/norway/postenligaen-2011-2012/results/?stage=nyYqiQLP";"";"nao";132;12;"handball_Norway_men_2012";0
"handball";"Norway";"Postenligaen";"postenligaen";2013;"men";"Elverum";22;"http://www.betexplorer.com/handball/norway/postenligaen-2012-2013/results/?stage=v9kUjyhL";"";"nao";132;12;"handball_Norway_men_2013";0
"handball";"Norway";"Postenligaen";"postenligaen";2014;"men";"Haslum HK";22;"http://www.betexplorer.com/handball/norway/postenligaen-2013-2014/results/?stage=djvgd75h";"";"nao";132;12;"handball_Norway_men_2014";0
"handball";"Norway";"Postenligaen";"postenligaen";2015;"men";"Arendal";22;"http://www.betexplorer.com/handball/norway/grundigligaen-2014-2015/results/?stage=Ma6CvRbb";"";"nao";132;12;"handball_Norway_men_2015";0
"handball";"Norway";"Postenligaen";"postenligaen";2016;"men";"Arendal";22;"http://www.betexplorer.com/handball/norway/grundigligaen-2015-2016/results/?stage=vJJlIrSd";"";"nao";132;12;"handball_Norway_men_2016";0
"handball";"Norway";"Postenligaen Women";"postenligaen-w";2011;"women";"Larvik W";22;"http://www.betexplorer.com/handball/norway/postenligaen-women-2010-2011/results/?stage=AN0tKM3M";"";"nao";132;12;"handball_Norway_women_2011";0
"handball";"Norway";"Postenligaen Women";"postenligaen-w";2012;"women";"Larvik W";NA;"http://www.betexplorer.com/handball/norway/postenligaen-women-2011-2012/results/?stage=xIMTRMTI";"";"nao";132;12;"handball_Norway_women_2012";0
"handball";"Norway";"Postenligaen Women";"postenligaen-w";2013;"women";"Larvik W";22;"http://www.betexplorer.com/handball/norway/postenligaen-women-2012-2013/results/?stage=6eiMhcN8";"";"nao";132;12;"handball_Norway_women_2013";0
"handball";"Norway";"Postenligaen Women";"postenligaen-w";2014;"women";"Larvik W";22;"http://www.betexplorer.com/handball/norway/postenligaen-women-2013-2014/results/?stage=MidSCwO8";"";"nao";132;12;"handball_Norway_women_2014";0
"handball";"Norway";"Postenligaen Women";"postenligaen-w";2015;"women";"Larvik W";22;"http://www.betexplorer.com/handball/norway/grundigligaen-women-2014-2015/results/?stage=dfrrvA8F";"";"nao";132;12;"handball_Norway_women_2015";0
"handball";"Norway";"Postenligaen Women";"postenligaen-w";2016;"women";"Larvik W";22;"http://www.betexplorer.com/handball/norway/grundigligaen-women-2015-2016/results/?stage=6qrmRmJ0";"";"nao";132;12;"handball_Norway_women_2016";0
"handball";"Poland";"Ekstraklasa";"ekstraklasa";2007;"men";"Zaglebie";22;"http://www.betexplorer.com/handball/poland/ekstraklasa-2006-2007/results/?stage=Ec7Gf2DS";"";"nao";132;12;"handball_Poland_men_2007";0
"handball";"Poland";"Ekstraklasa";"ekstraklasa";2008;"men";"Zaglebie";NA;"http://www.betexplorer.com/handball/poland/ekstraklasa-2007-2008/results/?stage=jTsDk0jd";"";"nao";132;12;"handball_Poland_men_2008";0
"handball";"Poland";"Ekstraklasa";"ekstraklasa";2009;"men";"Vive Kielce";NA;"http://www.betexplorer.com/handball/poland/ekstraklasa-2008-2009/results/?stage=4EacxVsJ";"";"nao";138;12;"handball_Poland_men_2009";0
"handball";"Poland";"Ekstraklasa";"ekstraklasa";2010;"men";"Vive Kielce";NA;"http://www.betexplorer.com/handball/poland/ekstraklasa-2009-2010/results/?stage=zsC92EKJ";"";"nao";132;12;"handball_Poland_men_2010";0
"handball";"Poland";"Ekstraklasa";"ekstraklasa";2011;"men";"Vive Kielce";NA;"http://www.betexplorer.com/handball/poland/ekstraklasa-2010-2011/results/?stage=nJj9hg9Q";"";"nao";132;12;"handball_Poland_men_2011";0
"handball";"Poland";"Ekstraklasa";"ekstraklasa";2012;"men";"Vive Kielce";NA;"http://www.betexplorer.com/handball/poland/ekstraklasa-2011-2012/results/?stage=S4AQwCOE";"";"nao";132;12;"handball_Poland_men_2012";0
"handball";"Poland";"Ekstraklasa";"ekstraklasa";2013;"men";"Vive Kielce";NA;"http://www.betexplorer.com/handball/poland/ekstraklasa-2012-2013/results/?stage=lIIojipq";"";"nao";132;12;"handball_Poland_men_2013";0
"handball";"Poland";"Ekstraklasa";"ekstraklasa";2014;"men";"Vive Kielce";NA;"http://www.betexplorer.com/handball/poland/ekstraklasa-2013-2014/results/?stage=U1RWvrWJ";"";"nao";132;12;"handball_Poland_men_2014";0
"handball";"Poland";"Ekstraklasa";"ekstraklasa";2015;"men";"Vive Kielce";NA;"http://www.betexplorer.com/handball/poland/superliga-2014-2015/results/?stage=ANHeArI1";"";"nao";132;12;"handball_Poland_men_2015";0
"handball";"Poland";"Ekstraklasa";"ekstraklasa";2016;"men";"Vive Kielce";NA;"http://www.betexplorer.com/handball/poland/superliga-2015-2016/results/?stage=4Q8srGqc";"";"nao";132;12;"handball_Poland_men_2016";0
"handball";"Poland";" SuperLiga Women";"superliga-w";2011;"women";"Zaglebie W";NA;"http://www.betexplorer.com/handball/poland/superliga-women-2010-2011/results/?stage=vV6xBQUB";"";"nao";132;12;"handball_Poland_women_2011";0
"handball";"Poland";" SuperLiga Women";"superliga-w";2012;"women";"Zaglebie W";NA;"http://www.betexplorer.com/handball/poland/superliga-women-2011-2012/results/?stage=Ea3Zksfp";"";"nao";132;12;"handball_Poland_women_2012";0
"handball";"Poland";" SuperLiga Women";"superliga-w";2013;"women";"Lublin W";NA;"http://www.betexplorer.com/handball/poland/superliga-women-2012-2013/results/?stage=YgMEChM8";"";"nao";132;12;"handball_Poland_women_2013";0
"handball";"Poland";" SuperLiga Women";"superliga-w";2014;"women";"Lublin W";NA;"http://www.betexplorer.com/handball/poland/superliga-women-2013-2014/results/?stage=d6OqYJw0";"";"nao";110;11;"handball_Poland_women_2014";0
"handball";"Poland";" SuperLiga Women";"superliga-w";2015;"women";"Lublin W";NA;"http://www.betexplorer.com/handball/poland/superliga-women-2014-2015/results/?stage=GIRAeoJk";"";"nao";132;12;"handball_Poland_women_2015";0
"handball";"Poland";" SuperLiga Women";"superliga-w";2016;"women";"Pogon Szczecin W";NA;"http://www.betexplorer.com/handball/poland/superliga-women-2015-2016/results/?stage=O4MYx0BC";"";"nao";132;12;"handball_Poland_women_2016";0
